id;text;label
csis_12760;pengguna kalau manusia kafir twit nya surat pemberitahuan tahunan ini ';hate
csis_1113;rt pengguna pengguna september perang partai komunis indonesia desember perang topi santa begitu saja terus sampai prabowo jadi menteri peranan wanita.;hate
csis_17784;sridiana va nih syiah laknat dan liberal munafik mulai bermain kalau tidak di lawan ya begini terus;hate
csis_20636;rezim jokowi anti islam anti keadilan pro cina komunis sepilis radikal syiah ahmadiyah islam jamaah aliran nusantara baha i dan paham sesat menyesatkan lainnya;hate
csis_21165;ayat alquran dan hadis yang mewajibkan jilbab itu sudah jelas jadi sudah tidak perlu tafsir kalau tafsir sudah berbeda dengan artinya itu sudah tafsir salah kaprah berarti dia tidak berpegang dengan alquran hadis tetapi dengan tafsir otaknya sendiri itulah jadinya muncul aliran sesat surat pemberitahuan tahunan syiah ldii salafi jil dan lain lain;hate
csis_20116;drun ekokuntadhi ya kalau begitu berarti ahmadiyah bukan islam lah;hate
csis_20370;ih penggiring opini kawin kontrak itu ajaran syiah syiah bukan islam karena sesat;hate
csis_12195;tumbangkan jokowi radikal tumbangkan rezim tirani.. lengserkan jokowi;hate
csis_388;mewaspadai cina komunis yang ada di indonesia!;hate
csis_19067;tidak ada imam versi sunni kalau ada pasti juga sudah kamu sebar sunni beda dengan syiah syiahbukanislam;hate
csis_3686;pengguna alah bangkai lah kamu sudah balik sendiri padan muka kamu jejauh sana hahahaa';hate
csis_7245;pengguna pengguna adian gaya kamu kayak beruk. begini kalau supir tembak metromini masuk dpr. kampungan lu.';hate
csis_2248;pengguna pengguna cebong adalah di otaknya ngeres mulu. hanya seputaran coli';hate
csis_21234;tulul kok abadi jelas ahmadiyah ajaran yang menyesatkan tidak aneh lah pasukan hombrenk punya pemikiran kayak begini;hate
csis_693;pengguna pengguna pengguna susah bang, jawa sudah dipegang jokowi, antek dia semua, sedih sih';hate
csis_18316;syiah laknatullah;hate
csis_11044;pengguna aku katakan anjing kepada ahmad dani, boleh....aku katakan babi kepada ahmad dhani, boleh...;hate
csis_5972;seruannya tidak rasional bubarkan partai komunis indonesia ganyang partai komunis indonesia memang ini tahun jebot tidak sadar ini era terbuka;hate
csis_12675;sekarang para warganet kalau memaki umat islam itu domba, onta. lah kalau orang kristen, hindhu, buddha apa dong ?!';hate
csis_1054;"mau mulai fubu-an tuh, pelajari dulu calon partnernya. jangan langsung hajar. pakai analisa swot. pelajari kekuatannya apa, kelemahannya apa, opportunity kayak bagaimana &amp; threat dari sebahaya apa. logika dikit. jangan gara gara disyerpik, begitu ketemu langsung sikat. kalau dia psyco, mampus l";hate
csis_11408;aku setuju sekali... langkah selanjutnya lengserkan jokowi..haha;hate
csis_5254;"pengguna ""dia adalah mukanya sudah rusak, tidak bisa dibenarkan lagi."" ""yakin mau mengajak dia? lihat saja bajunya kayak gitu."" ""jangan sekelompok sama dia deh, kelihatan bukan orang mampu."" alah kampang.'";hate
csis_6780;kereta bandara itu tai banget tidak sih ganggu jadwal krl';hate
csis_8865;"congor kamu tidak sesuai isi hati lu.. "" pengguna silaturahmi ke alumni ""212"" tujuannya memperpanjang umur..."" hahahaha...  memperpanjang umur apa memperpanjang kekuasaan..!!!?  munafik kamu semua...!!!'";hate
csis_11215;"prabowo subianto ""calon presiden abadi"" gagal maju uniform resource locator";hate
csis_10790;pakde pengguna berani tidak untuk tes dna..?agar kami kami yang anti pemerintah percaya kalau pakde bukan keturunan komunis..;hate
csis_5386;pengguna mampus kamu diserang nanti.';hate
csis_3423;ternyata tol berutang ke jepang... lewat 3% jokowi layak di makzulkan.. turunkan jokowi...;hate
csis_13665;"""si penista agama, jaga mulut saja tidak bisa apalagi jaga jkt?""";hate
csis_12293;"dulu, karena pencitraan semua kelemahan dan kepolosannya diterima oleh kebanyakan dari kalangan rakyat orang cilik, karena saat itu 'kita' tak sadar jika dikibuli oleh modus kesederhanaan sih kaos oblong dan sandal jepit.; ; #akumaupresidenbaru #2019gantipre";hate
csis_18352;saya ikuti dia dari juga banyak agenda yang menjatuhkan ustaz salaf terutama orang syiah dengan pertanyaanâ² yang bisa adu domba antara salafi dengan kebudayaan atau tradisi adat istiadat yang berseberangan dengan islam;hate
csis_2318;"tenaga kerja asing cina sudah berani melecehkan bendera merah putih...; ; apakah kita akan diam saja..!!; ; semakin tenaga kerja asing cina banyak yang datang, semakin mereka arogan karena merasa kuat..; ; apalagi didukung oleh rezim penguasa, dengan kemudahan tenaga kerja asing cina masuk ke nkri.; ; mau dijajah";hate
csis_13650;"""@USER: terlihat salah satu pendukung mafia koruptor dan penista agama, para gerombolan banci titot lakukan bidikan ke arah""";hate
csis_9977;pengguna ya uang negara dong ustad. kayak yang bagi bagi sembako incumbent itu juga uang negara. rezim bangsat.';hate
csis_13897;loren guntur romli anjing piaraan cina komunis hancurkan;hate
csis_12915;"pengguna pengguna pengguna pengguna kamu yang bngsat, mana ada gue bilang buya yahya,, yang gue sebut yahya alias yahya staquf bin yahudi!!  arah gue k yahya staquf &amp; sih aqil, karena gue tau kalau kamu termasuk gerombolan pengikut setia na yang menyimpang";hate
csis_18848;asal mereka mengklaim sebagai agama tersendiri sih tidak apa apa bagiku agamaku bagimu agamamu beda cerita sama aliran sesat ahmadiyah yang mengklaim sebagai sesama muslim tapi nabinya saja beda mencret mau armad;hate
csis_3543;pengguna bilangnya tidak penting tetapi kamu baca dan kamu bilang seru juga. alah pengirimnya kampang';hate
csis_16848;nah ini doktrin yang sudah ditanam diotak kamu mangkanya yang ada diotak kalian cuma pertikaian dan menyalahkan yang di luar kelompok makanya tidak salah gue bilang kalian itu islam protestan pekerjaan kalian protes mulu dan lawan kalian ya cocoklah itu sama islam katolik alias syiah;hate
csis_1636;banyak modus yang di gunakan sindikat cina untuk menipu uang rakyat indonesia.. usir cina dari indonesia;hate
csis_2193;ahok sih penghina al - qur'an dan ulama ini selalu bersikap menjijikkan yaitu sok suci dan merasa paling benar HTTPURL;hate
csis_3459;tolak peraturan pemerintah pengganti undang undang tolak rezim otoriter, peraturan pemerintah pengganti undang undang pintu masuk lengserkan jokowi;hate
csis_13705;uang taipan tuh. nanti dibayar dengan ratusan penggusuran biadab oleh ahok.;hate
csis_5845;anda harus bersumpah demi allah subhanahu wa taala benci kafir pak lukman, tak akan menyebut islam damai selama sunni lawan syiah berseteru;hate
csis_9906;pengguna kenapa tidak selamat natal saja sekalian ?  hehe...dasar sih admin bolot ! ';hate
csis_4942;pengguna anjing memang sesat lo.';hate
csis_12457;mandi cuci kakus = micin, cebong, kampret.';hate
csis_677;pengguna pengguna bicara sains kok menonton youtube, lakukan eksperimen sendiri, jangan menonton youtube yang bisa dimodifikasi sama pembuatnya, aduh pantas geblek';hate
csis_1076;pengguna maling teriak maling, kafir teriak kafir, biasanya orang orang kayak begitu waktu lahirnya campur tai...!';hate
csis_6041;para antek komunis di yayasan lembaga bantuan hukum indonesia sedang bermain memainkan korban;hate
csis_6261;"fakta bapak prabowo yang cebong tidak mau akui.; prabowo : ketua partai; dilan : petugas partai; prabowo : seorang militer; dilan : tukang kayu; prabowo : gagah dan tampan; dilan : (gak tega menulisnya ); prabowo : pandai bahasa inggris dan jerman,; dilan : anu..";hate
csis_327;indonesia belum merdeka indonesia masih dijajah oleh orang cina !!! takbir allahu akbar uniform resource locator;hate
csis_18979;lagian apa sih pelecehan islam didiamkan kalau mau bikin agama ya silakan jangan miripin islam ahmadiyah itu pelecehan terhadap islam;hate
csis_570;pengguna kan hebat ahok bisa memaafkan bini salam 7 tahun bukan surat pemberitahuan tahunan yang ono kabur karena ketahuan memalukan mengakui ulama kok kelakuan bejad';hate
csis_3077;pengguna pengguna pengguna pengguna pengguna eh toilet pipis onta melipir lagi. ini di indonesia lho, gerombolan kamu mabuk budaya arab jadi nya kayak begitu ';hate
csis_1608;haha idiot bilang kepada orang orang kafir terutama para nasrani pendukung pendukung ahok kafir jangan memasuki wilayah wilayah syariat islam;hate
csis_6578;pengguna mahasiswa koplak...cuma modus..!!! rakyat indonesia 250 juta...bukan 25 orang...sontoloyo !!!';hate
csis_6020;"cocokk... ; #2019gantipresiden";hate
csis_11291;sontoloyo itu penggembala itik. tapi istilah ini mengalami pergeseran makna: tidak beres, lambat, dsb. sama kayak bajingan. itu sebenarnya pengendara cikar.  betul tidak mas pengguna ?';hate
csis_9789;mungkin saja blok cina rusia mensyaratkan berdirinya korban galau berat di indonesia agar kerja sama makin hebat uniform resource locator;hate
csis_4027;pengguna pengguna biarin,km yang mensen saya duluan. goblog';hate
csis_21044;harusnya ahmadiyah menyatakan agama sendiri jangan mengakui bagian islam semua ukama dunia bersepakat ahmadiyah sesat dan menyesatkan;hate
csis_21210;restycayah untuk kasus ahmadiyah ini justru pihak ahmadiyah yang mengganggu masyarakat dan mereka tidak taat surat keputusan menteri tentu ini pendirian rumah ibadsh dan memaksakan yang tidak seagama dengan mereka dan ini dilarang karena melanggar pasal undang undang dasar;hate
csis_18056;mksn lpg kalau dibuka lebih dalam selain ahmadiyah kafir orang ahmadiyah tidak boleh menikah dengan yang di luar ahmadiyah sampai sekarang punya khalifah yang berkedudukan di inggris sangat mengagungkan kolonial inggris bla bla bla;hate
csis_9802;pengguna pengguna pengguna pengguna pengguna iya anjr bacot amat kamu pengantin /tendang gaun nya/ #dayezsah';hate
csis_10942;jujur gue sulit melupakan kamu , di saat gue sibuk melupakan kamu , kamu malah kelihatan biasa saja , bangkai tidak sih lo';hate
csis_16915;ajaran sesat memang banyak tak berlandaskan al alquran dan hadis contohnya golongan qadiani ahmadiyah etc hanya golongan khawarij terrorist isis yang gunakan al alquran dan hadis tanpa tahu context;hate
csis_17840;bisa tidak sih kita liberal tapi ke dalam maksudnya maklum pada semua firqah dari yang puritan sampai berbau khawarij sampai yang kebablasan sampai seperti ahmadiyah qadiyani tetap anggap mereka sesat tapi utamakan kemanusiaan lah hehe utopis sekali ya aku;hate
csis_1286;rt pengguna presiden buta tuli makanya memimpin dengan tubruk-tabrak dan budek dengar rakyat teriak lengserkan jokowi;hate
csis_6688;mau marah tetapi kok kasihan sama yang sudah kerja keras tanpa bacot. tetapi kalau didiemin, yang kerja keras banyak bacot malah tambah bau mulutnya.';hate
csis_2291;pengguna kalau jaman daerah khusus ibukota yang dimainkan isu cina ,kapir. sekarang yang cina kafir justru dari keluarga sih ono. silit eh sulit lah';hate
csis_12931;pengguna muncul nih penyakit nya. ini malah dari jam 7 malem. kacrut. mau menelpon 147 telepon mati juga. kacrut banget dah.';hate
csis_20739;sudah jelas arah dan pikiran menteri agama yang satu ini ternyata campuran syiah liberal dan komunis dan ini lah yang dimanfaatkan oleh yang sedang berkuasa entah salah siapa dia bisa ada di nu;hate
csis_134;pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna bangke.. hajar!!!!';hate
csis_14038;daging babi asap anjing di kupang aduh coba menonton di yutupnya sapa itu yang cina gendut pernah makan di sini;hate
csis_8407;rt @USER: masih mau memilih agus-sylvi??? anaknya susilo bambang yudhoyono dan keluarga koruptor #blusukanahok #berjamaahcoblospecinya\u2026;hate
csis_6931;pengguna mukamu kayak pantat monyet, beruk, celeng.';hate
csis_5809;pengguna babi betul lah dia nih haihhh';hate
csis_81;proyek korupsi rezim susilo bambang yudhoyono uniform resource locator;hate
csis_1261;orang punya saksi anjing di kasus babi.. tolol uniform resource locator;hate
csis_1986;pengguna front perusak islam tidak bakal demo anies ,sebab sama sama rusaknya, apalagi ketua cabulnya kabur tidak tanggung jawab , pengecut munafik hadapi proses hukum';hate
csis_12148;sayang sekali bangsa ini paling jago kalau merasa-rasa. yang mendukung pak ahok merasa paling benar, yang mendukung mas anies merasa paling suci;hate
csis_17982;id walah liberal udik munafik ber cecunguk dengan syiah rupanya;hate
csis_7998;by the way sih ratu tiru afi hinayah yang sudah diundang jokowi ke istana posting tiru lagi yes. nanti mengancam mau bunuh diri. ya alloh.;hate
csis_10907;pengguna pengguna pengguna pengguna pengguna pengguna manis-manis idiot nih orang';hate
csis_4533;pengguna pengguna pengguna oalahhh sih pengguna dungu ini masih juga memamerkan tempurungnya.';hate
csis_1140;selamat di atas penderitaan orang lain ? hih. uniform resource locator;hate
csis_12604;pengguna pengguna ambil sana tete mama kamu ambil! gue masih bisa nete sama sapi';hate
csis_753;pengguna pengguna indonesia sedang di jajah cina...;hate
csis_3429;pengguna anjing tai goblok idiot bangsat monyet babi fucc, kont, ngents, goblok.  iya tau kasar banget maaf';hate
csis_967;pengguna eh anjing tidak usah banyak bacot luh. gue tantang duel kamu bangsad';hate
csis_1389;pengguna palestina antek asing juga tohh....';hate
csis_13030;pengguna pengguna pengguna pengguna kalau otak sudah tidak pungsi cobalh memasukkan otak anda k lumpur kemudian bersihkan pakai kencing onta ya ';hate
csis_8043;rt pengguna pengguna bisa saya katakan mustahil polisi berani menangkap dari kubu sono! mustahil bin mustahil kepala kepolisian republik indonesia politic_id;hate
csis_2161;banyaknya promo yang tendensius pada hal berbau islam ditambah hukum berat sebelah pengguna tidak sadar bahwa merek rezim jadi anti islam.;hate
csis_9680;indonesia saat ini makin mundur sejak dipimpin oleh jokowi uniform resource locator;hate
csis_847;rt pengguna ahok taik. \ menfitnah\ . memang kamu tukang caci maki perempuannn!! anjing ahok pasti tumbang debat final pemilihan kepala daerah jakarta;hate
csis_18375;beberapa yang di mention sama dia syiah rafidah kafir laknatullah doktrin bodoh syiah kafir rafidhah harus disayang begitu jangan kafirkan orang kafir maksud dia;hate
csis_23713;dari sejumlah kasus korupsi pengusaha keturunan tionghoa kerap ada dalam pusaran pejabat korup sejak jaman soeharto pengusaha tersebut dapat akses karena piawai mengelolanya tapi kadrun piawai juga melindungi pejabat korup angsat kan;hate
csis_5438;"?ayo kita viralkan?; ; sangat memalukan pengguna membuat pernyataan fitnah!! ; terhadap pengguna !!; ; warga kampung akuarium membantah pernyataan gubernur daerah khusus ibukota jakarta anies baswedan yang menyebut 24 warga meninggal dunia karena tinggal di bekas penggusur";hate
csis_6297;allah subhanahu wa taala pembohong dungu yang biadab, tak memenuhi janjinya allah menjanjikan kamu harta rampasan yang banyak (48:20);hate
csis_10965;karena mereka itu kere dan miskin...tak punya hak tanah belaga sombong.bedebah semua mereka;hate
csis_4910;nih ada lagi gerakan pengguna kontol pembela chibi anzing';hate
csis_20937;antipki hati umat islam banyak kader partai komunis indonesia per juangan syiah sesat liberal menyamar menyusup ke dalam barisan kalian umat islam mereka adu domba sesama pejuang islam menghancurkan islam dari dalam waspadalah x;hate
csis_11490;pengguna pengguna sungguh cerdas dan brilian congor nih menteri';hate
csis_13726;dasar sih kutil babi ahok memang tukang bohong. selain bohong ahok juga biasa menyalahkan yang lain menutupi kegagalan nya . contoh soal banjir;hate
csis_9052;pengguna banyakan cocot...';hate
csis_12140;pengguna pak pengguna saya tetap mendesak anda menyatakan muhammad nabi gadungan agar bangsa ini terselamatkan;hate
csis_17522;lah yang salah ahmadiyah itu sendiri padahal sudah dilarang masih saja mengeyel maka kalau tidak mau kejadian kayak begini meminta tolong juga untuk kalian yang menganggap ahmadiah itu korban untuk mengajak mereka kembali ke ajaran yang benar;hate
csis_9541;yang di depan pada minggir buat memberi jalan yang turun, eh yang belakang maju ke tengah. kan pada meminta di jorokin.  bego.';hate
csis_8214;pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna tidak hidup cebong kalau tidak produksi dan makan hoaks.';hate
csis_4563;"kaum cebong senjata nya cuma ""hoax"" percuma memberi data dan fakta'";hate
csis_1432;pengguna terbukti kan kalau kamu cuma modal fitnah?? semua cebong sama..modal bacot kencang dan fitnah sana sini tanpa bisa ngebuktiin..lo tidak jauh beda sama teman teman kamu yang di kolam..';hate
csis_817;pengguna betul..anak anak partai komunis indonesia mulai muncul mengikuti jejak bapaknya.;hate
csis_12739;pengguna apalagi yang masuk jurusan karena tren goblok anjing bangsat asu tolol bangsat bangsat bangsat bangsat';hate
csis_9029;rt pengguna susilo bambang yudhoyono 10 tahun apa saja itu ? gila;hate
csis_8448;"pengguna ini pasti anak"" cebong dan kampret yang masih polos tidak ikut""an cebong dan kampret tua  '";hate
csis_13701;gusur ahok demi indonesia. teladan buruk pembangkangan hukum dan anti kemanusiaan di jakarta jangan tertular ke daerah. #coblospecinya;hate
csis_20518;kan sudah di bilang ahmadiyah sama syiah ah kayak tai sapi di belah;hate
csis_4487;ahok jatuh.. makin mudah jokowi di lengserkan.;hate
csis_9173;sih mae mental perang nya keren di teel... lama kelamaan minggat dan nyungsep layani gw... apalagi cebong baru netes... wkwk bisa modar mendadak.... ';hate
csis_11108;video diduga perang teroris buddha yang kocar kacir melawan pertahanan pemuda muslim minoritas rohingya.;hate
csis_12592;ganyang partai komunis indonesia dan antek-anteknya (orang-orang dan partai pendukungnya) uniform resource locator;hate
csis_9819;pengguna pengguna pengguna sok imut najis u:(';hate
csis_9515;maksudnya sih mau pencitraan ... apa daya lain pula kesan yang diberikan... #2019gantipresiden;hate
csis_17764;menteri agama radongan syiah jelas aliran menyimpang majelis ulama indonesia sudah memfatwakan aliran syiah sesat;hate
csis_5;pengguna ya bani taplak dan kawan kawan ';hate
csis_2380;rt @USER: kata pengguna bantuan ke rohingya adalah pencitraan terus memang bisa penderitaan warga rohingya dibantu pakai demo??;hate
csis_26316;karena orang kristen tidak sumbu pendek dan pendek akal wkwk;hate
csis_11821;rt pengguna pengguna pengguna pengguna benar kamu tidak ada apa-apa nya;hate
csis_2097;ahok harus dibebaskan, dia korban,sasaran antara lengserkan jokowi.tujuan akhir tawar syariat momentum fatwa mui,diikuti demo 411/212/313 radikal;hate
csis_5937;pengguna sudah tidak bisa dung, yang nyinyir sudah di cuci semua sama ahok, jadi tidak dan lagi yang teriak kafir ';hate
csis_20735;ini orang syiah bukan sih kok membicarakan islam;hate
csis_7559;rt pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna hajar jokowi;hate
csis_5051;pengguna pengguna tidak aneh survei bawa nama kampus.. nanti kayak sih luhut bawa institut teknologi bandung buat dukung reklamasi.. cebong adalah gitu.. heheheh';hate
csis_438;pengguna pengguna bersabar, berdoa, usaha, ikhtiar... mudah-mudahan bentar lagi #2019gantipresiden tidak pakai contekan, tidak pakai planga-plongo... ?;hate
csis_20555;memang dia muslim katane syiah;hate
csis_1390;jokowi tidak hormat terhadap muslim yang terzalimi;hate
csis_2094;teriak-teriak partai komunis indonesia ganyang... kamu salat kagak... mengaji kagak... kamu punya tuhan ga? jangan jangan kamu sendiri yang pki... uniform resource locator;hate
csis_11058;rt pengguna pengguna prabowo si mulut busuk dia cuma sampah negara bisa nya cuma bikin gaduh;hate
csis_8918;benarkah leluhur ratna sarumpaet dan prabowo satu pergerakan di masa hidupnya?;hate
csis_7652;pengguna papah matamu picek';hate
csis_12803;percuma dapat banyak medali kalau ujung-ujungnya cuma diajak teriak kafir lengserkan..;hate
csis_9830;rt @USER: monyet kamu songong. uniform resource locator;hate
csis_1781;pengguna banci kaleng';hate
csis_13817;anies akan merangkul dua duanya untuk persatuan tidak surat pemberitahuan tahunan kamu dangkal & cekak intelektual hanya jadi budak ahok kafir.;hate
csis_5854;pengguna pengguna pengguna cabe cabean bisa nya hanya bbm.n facrbook.n!! masalah politik mana tau doi, tau nya berita berita sampah pencitraan;hate
csis_10954;pengguna itu biar menyambung yu semua geblek:(';hate
csis_3186;pengguna pengguna asli saya tertawa sampai sekitar perut dan mau pipis ???????....ane paham maksud dan yang di definisikan oleh rocky gerung, kok orang ini malah sok-sok an lapor2....?????? ceritanya sih mau bikin gebrakan supaya dibilang membela agama...tapi;hate
csis_445;pengguna pengguna pengguna yang juara menipu kan junjungan kalian wahai bani kampret 212';hate
csis_10844;daya beli turun, data kemiskinan di olah2, harga harga naik tak terjangkau, kebutuhan hidup rakyat makin sulit, kesenjangan semakin lebar, hutang bengkak tak karuan, bagi bagi jabatan terus terjadi, aset negara di jual2. tenaga kerja asing banjir. dll.;hate
csis_7337;meh cocok sube.... wa off.. telepon tidak diangkat. dasar brengsek';hate
csis_1913;allah subhanahu wa taala tidak bisa diajak gaul pak lukman, sukanya dengar orang mengaji terutama ayat penggal kafir dan cocok cocok penis;hate
csis_2201;ulang lagi reformasi 98 jilid 2 pengguna turunkan jokowi;hate
csis_11634;dasar kafir laknatullah';hate
csis_10871;rt pengguna selanjutnya...lengserkan jokowi;hate
csis_13952;mahal tak kesah lah tetapi muka cina babi tak siap itu kerek pakai iphone pon dok boleh tekan button home persatuan umat islam;hate
csis_13626;ulama kompak menyatakan #harampemimpinkafir pilih ahok = murtad!;hate
csis_10951;pengguna berbicara apa sih kntl';hate
csis_13681;norak banget iklan mantan menteri pendidikan dan kebudayaan @USER ini. tambah tidak respech.. inilah tenun kebangsaan yang dia maksud.\u2026;hate
csis_20360;kaum syiah ahmadiah munafik juga sama;hate
csis_11161;barisan serba guna kan hobi juga maunya bela kafir.... makanya sih abu janda, apakah benar muslim atau bukan?';hate
csis_11444;pengguna pengguna betul.... beban hidup meningkat dirasakan oleh bani sumbu pendek yang biasa teriak teriak kopar kapir... mereka kekurangan job demo karena sudah tidak laku....';hate
csis_4519;pengguna pengguna arseto itu monyet tidak tahu adab dan moral';hate
csis_12971;allahu akbar gaduh karena ahok rakyat bersama front pembela islam bubarkan gerakan masyarakat bawah indonesia copot kepala kepolisian daerah jabar penjarakan ahok;hate
csis_248;apa yang terkuak semuanya sudah jelas sejak awal memang itu strategi kampanye kami di tim pemenangan anies sandi uniform resource locator;hate
csis_2705;teroris buddha myanmar menembaki perahu yang ditumpangi anak-anak;hate
csis_11362;pengguna kalau micin jangan dijadikan camilan makanya kang. jadi begonya bego banget.;hate
csis_9714;pengguna pengguna pengguna pengguna kecoa kalau sudah belum ya kayak begitu kebanyakan mengerem di septictank,asal bacot doang congornya sih joko';hate
csis_13816;"""selama proses #sidangahok mewaspadai ulama ulama kubu ahok..yakni ulama ulama """"munafik"""" yang sesat dan menyesatkan..!!""";hate
csis_16954;fatwa majelis ulama indonesia itu menyatakan ahmadiyah sesat bukan fatwanya sih gus dur;hate
csis_13806;babi... iya memang sih ahok tidak jauh kayak babi..;hate
csis_21222;aliansi umat islam kal bar bersama sultan pontianak mngajak seluruh umat islam kalimantan barat brsatu mnolak aliran sesat ahmadiyah dan mnuntut pembebasan umat islam yang di tangkap aparat buntut dari perusakn masjid jmaah ahmadiyah sintang kalimantan barat tolakahmadiyah tolaksyiah;hate
csis_17446;perang melawan syiah adalah jihad;hate
csis_11975;pengguna pengguna pengguna jokowi pendusta pantas mundur.;hate
csis_10278;golkar=setya novanto, setya novanto=golkar..sekalipun lolos jerat hukum atau di pecat partai. tetap,golkar adalah cerminan orang itu,layaknya soeharto;hate
csis_8249;pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna;hate
csis_2717;makin mau mati malah makin menjadi jadi sih iblis betina tua itu.. #tangkapsukmawati';hate
csis_3026;pengguna on the way manusia homo kamu mah.';hate
csis_18519;cebong lgbt pemaksiat kafir syiah sepilis komunis anus dan sebagainya mana paham yang surat pemberitahuan tahunan itu bagi mereka yang penting islamofobia;hate
csis_5569;ky tidak berfungsi makan gaji buta habiskan anggaran pendapatan dan belanja negara hakim nakal merajalela bubarkan pengguna pengguna pengguna uniform resource locator;hate
csis_13663;"""rt @USER: sekumpulan teman penista agama tdk ada empati buat korban banjir, hanya koar koar memuji jujungannya";hate
csis_10546;pengguna betul dan semua pihak yang menentang sih cina kafir ahok akan di kriminalisasi oleh polisi dengan semua rekayasa hukum nya;hate
csis_2160;pengguna ayo mana sih tua bangkai dan pendukung kampretnya...';hate
csis_5109;kita habis-habisan aja, bang. usir kafir & cina dari nusantara. merekalah racun akidah, tukang sogok, kristenisasi, pelacur, miras. kafir anjing!;hate
csis_2156;perilaku sih babi pengguna ini memang benci dengan hal berbau islam. cocok dengan ahok. pengguna;hate
csis_6423;ayo pancing keluar antek komunis yang ada di negara kesatuan republik indonesia dengan menyelenggarakan menonton bareng film pengkhianatan tidak 30 si partai komunis indonesia;hate
csis_11356;kalau ada kuli cina nya, usir segera, tenaga kerja indonesia yang menganggur banyak uniform resource locator;hate
csis_157;rt pengguna pengguna jangan kayak banci kaleng kamu gatot sering buat gaduh gentleman lah mundur siap bersaing di pemilihan presiden 2019 melawan jokowi;hate
csis_10032;pengguna pengguna tunjukan di dunia ini ada pernah muslim membantai umat lain ?????? tunjukan bung !!!!!;hate
csis_13714;cina adalah duitnya dari hasil maling di indonesia di kembalikan lagi berkedok investasi plus bawa gembel2 & napi dari cina negeri nenek moyang ahok;hate
csis_3917;apakah kita menuntut sih penista ini diadili karena dia orang kristen? sama sekali tidak!! karena islam tidak pernah membenci karena beda #tahanpenista';hate
csis_10952;pengguna pengguna pengguna pengguna pengguna ayo 2019 kita ganti presiden.  setuju bang, eh, tetapi siapa gantinya?  goblok, tolol, kunyuk malah nanya, ya kita cari bareng bareng koplak ooo begitu bang inilah drama kumpulan celeng dungu kalau;hate
csis_1705;coba kalau prabowo,sampe level office boy saja bakal disebut perannya,jokowi ini hanya klaim saja,turunkan!!! uniform resource locator;hate
csis_24228;dasar tionghoa mau tragedi trisakti kembali ha pikir dong bagong;hate
csis_3303;tidak pernah sekolah ya lo? pantes mulutnya tidak di jaga.. kotorr, kaya sampah.';hate
csis_20008;silent seharusnya seperti kh muhammad idrus ramli yang memimpin nu menolak pemahaman spilis sekularisme pluralisme liberalisme dan syiah dan wahabi kalau ke spilis dan wahabi beliau debat dan diskusi beliau mnjelaskan hukum mengucapkan kadrun dan membenci arab;hate
csis_4425;prabowo bicara tentang islam ? sama saja dengan meminta rhoma irama... uniform resource locator;hate
csis_20954;sqaz budit padahal saya baru mau belajar syiah berarti syiah itu sesat kan ah jadi takut belajar syiah;hate
csis_6996;praktik monopoli yang terjadi karena adanya praktik nepotisme hubungan kekerabatan antara gubernur daerah khusus ibukota ahok dengan lawyer salah satu merek;hate
csis_9512;"pekerja cina proyek jalan tol lempar bendera merah putih cuma dihukum hormat bendera &amp; di deportasi lah";hate
csis_11718;pengguna jancok. terkutuk kalian yang memaki gue tsundere.';hate
csis_7022;rt pengguna pengguna sebenarnya pengguna itu hebat hanya curut sebelahnya machiaveli;hate
csis_11750;pengguna pengguna pengguna nama cantik mu tak seiring hati busuk mu!!ngaku ber agama tapi kelakuan lebih bagus penyembah berhala,dasar apa kamu sebut saya cebong?tunjukkan ayat di kitab suci mu,adakah manusia harus disebut cebong?otak mu dangkal,berkedok agama tetapi kelakuan se;hate
csis_11363;pengguna pengguna cebong tolol...emang kayak lu..cuman kelontang kelantung mengandalkan menyebarkan hoaks dan fitnah baru dapat nasi bungkus....kalo tolol jangan dilihat di muka umum malu memalukan bong...wkkw.wk.wk.';hate
csis_7961;ini manusia apa anjing mati-matian rela jadi murtad demi babi ahok kafir. uniform resource locator;hate
csis_25947;perempuan papua harga diri terlalu murah;hate
csis_2310;pengguna saya tiba tiba langsung stroke, wkwk ini adalah cuma orang picek saja yang tidak tau';hate
csis_12938;rezim anti islam pro komunis.. insyaallah kita akan saksikan kehancurannya.;hate
csis_8220;pengguna dasar manusia homo lu';hate
csis_21191;ahmadiyah menista agama islam nabi nya beda dengan islam kitab nya beda dengan islam bikin agama baru dong jangan mengatasnamakan islam;hate
csis_5262;rt @USER: ustad goblok nih..dia tidak tau ada kafir yang sunat.. umat yahudi..bahkan dari bayi..ga kayak dia sudah mengerti coli baru sunat..muka';hate
csis_11834;pengguna pengguna pengguna pengguna pengguna akhirnya kata kata ajaib kaum onta muncul juga ';hate
