id;text;label
csis_17301;restycayah ketuanya seperti ini melahirkan anak buah yang meyakini semua agama sama jadi pembela kece pembela ahmadiyah bubarkan pengajian ustaz diserang diam ulama ditahan enggak komen;not-hate
csis_16375;ekonomi sak masa depan pemerintahan e sini bisa dadi negara sing dadi kubu kubu mau dijajah sama kubu sing separatis tapi harusnya sini aman saja lek mau melok cina wkwk;not-hate
csis_4863;jadi, yang saling marah-marah itu adalah sih syamsuddin sama sih ari. aku juga sedang ada. katanya sih sih syamsuddin mabuk. jadinya goblok kayak wasit.;not-hate
csis_3615;8. setengah dari mereka adalah anak-anak. aktivis dan pejabat palestina mengatakan bahwa rencana pengusiran warga palestina di area tersebut, untuk memeperluas pemukiman ilegal yahudi yaitu kefar adumim, yerusalem, tepi barat.;not-hate
csis_26011;jokowi majukan bangsa kepala suku umum puncak papua meminta warga tolak kstp jokowi majukan bangsa;not-hate
csis_20287;kurniwn ekokuntadhi baca saja brot kamu anggota ahmadiyah boleh saja membantah;not-hate
csis_15187;dunia tidak akan baik baik saja selama cewek cina harus berpasangan sama cowok cina;not-hate
csis_19957;bsd sridiana va kalian berdua dari kubu ahmadiyah mau sunni atau syiah meributkan yang enggak akan ada nabi bisa turun bukan lagi di dunia tapi di alam beda karena sudah gagal misinya di alquran lebih mencolok lagi disebutkan bahwa bisa sempat di integorasi karena dianggap gagal kepada muridnya;not-hate
csis_26190;ini lebih ke stigma yang ada di otaknya iamdimsum sih kayak stigma yang dia ciptakan itu kalau papua jelek jauh terpencil dan lain lain itu bentuk diskriminasi racist;not-hate
csis_561;the lie tju siswi kelas 1b, sampai katolik santo petrus, 1984, istrinya ronaldo pardede siswa kelas 1a, sampai katolik santo petrus, 1984.;not-hate
csis_21262;masih kurang jelas silakan simak video tentang ahmadiyah berikut semoga dapat hidayah allah cuma hidayah itu ada syaratnya yaitu hatinya terbuka ada rasa butuh sehingga mau mendengarkan dan memikirkannya dengan baik jika tidak ya salah sendiri jangan salahkan allah;not-hate
csis_24870;sebagian orang suka mempermasalahkan orang tionghoa yang berbicara pakai bahasa mereka sendiri kepada sesamanya padahal suku lain juga kayak begitu misal ketemu sesamanya;not-hate
csis_25981;itu sudah padahal papua nih tra macam yang dong pikir apalagi di televisi yang dong lihat papua hutan semua;not-hate
csis_27697;wkwk sekalipun dia menuduh kristen yang mana dia tidak menuduh ya akuin saja di kristen ada pendeta yang begitu banyak jadi tidak usah langsung sumbu pendek;not-hate
csis_12630;@USER orang arab macam macam misal arab wahabi arab syiah arab kristen arab yahudi belum lagi soal klan jadi kamu sebut arab mana, dan juga bentuk penjajah itu macem2, bisa berbentuk budaya, ekonomi, ideologi, teknologi.dn arab;not-hate
csis_10708;"ketika orang-orang menawar rumah sih yahudi itu, ""jual saja tempat tinggalmu itu kepada kami."" yahudi itu berkata,\'saya akan jual rumahku ini dengan harga dua ribu dinar. seribu dinar untuk harga rumahku dan seribu lagi karena aku bertetangga dengan ibn";not-hate
csis_3639;di sekolah negeri yang ada cuma islam dan kristen, itu tok. sudah begitu ruang kelas agamanya dikasih yang gudang, bocor dan bolong2. ya begitu deh;not-hate
csis_23472;ynym nesta nliev tapi di daerah solo atau semarang orangâ² tionghoa meyakini bahwa cheng oh kohungcu koreksi kalau salah;not-hate
csis_17272;anggota ahmadiyah tidak ada murtad ya karena mereka masih salat zakat puasa taat rukun iman dan rukun islam;not-hate
csis_3610;@USER bom wtc untuk minyak di irak. apa kabar?;not-hate
csis_22147;selamat imlek untuk kawan kawan tionghoa semuaaaa;not-hate
csis_13073;@USER dulu jaman sampai negeri di boyolali, jadi satu satunya murid katolik seangkatan, gurunya agama menyambi 2 sekolah jadi kadang tidak datang. beberapa kali saking gabutnya ikut pelajaran agama islam, tidak ada merasa diketawain ata;not-hate
csis_14956;tidak mendalami konflik mereka aku cuma taunya dari dulu cina mainland sama taiwan tidak akur lebih tepatnya orang taiwan tidak mau dianggap jadi bagian mainland;not-hate
csis_24699;iya benar tebakanku juga begitu mamaku bilang di sumbar orang tionghoa cukup banyak tetapi tidak sebanyak di siantar berarti sedikit banget populasinya di sumbar soalnya di siantar jarang ada orang tionghoa wkwk;not-hate
csis_1448;"gatot berpikir dia akan mujur seperti sby. ; susilo bambang yudhoyono bisa menjadi presiden momennya tepat, tak ada saingan berarti. kalau gatot... saatnya tidak tepat. karya nyatanya belum ada. menjadikan gatot capres... sama dengan mati langkah.";not-hate
csis_28467;siapa yang bertanya begini ya ngab kan sudah dijelasin itu istilah khusus kalangan kristen saja yang seagama kok kamu sangkutpautin sama agama kamu ra urus ra peduli juga wkwk;not-hate
csis_23945;berdoa setiap hari agar bisa seggs brutal dengan cewek tionghoa;not-hate
csis_22455;ramai bahas penggunaan kata chindo ya gue biasanya kalau mengobrol sama teman keturunan ya tionghoa kalau tidak cina kerasa lebih menghargai saja;not-hate
csis_26349;belum pernah kan presiden kristen eh oops;not-hate
csis_25519;awa kay ren reem kim rose fatima angel hasna kristen spooky hel ivy nya and raya leo mars iya kenz;not-hate
csis_11462;@USER beliau warga katolik di sana mas? kirim nomornya ya;not-hate
csis_17337;zelt ardi deva rahadian nusantara priyo waqfi negara kesatuan republik indonesia berekor arnoldii kafirnw mae jika ini ahmadiyah di kristen ada juga;not-hate
csis_25258;huhu gue orang jawa pernah tinggal di jakarta pernah menemui kayak begini tapi kebanyakan tetanggaku bukan betawi asli lebih banyak tionghoa;not-hate
csis_27069;calon kakak ipar kepala kepolisian daerah bisa turunin pangkat bapakmu buat dipindah ke papua hatiâ² ya bersosial media saya tahun aktivis h amp sama;not-hate
csis_21338;ekokuntadhi front pembela islam anti cina tionghoa ada seorang berdarah tionghoa yang sealiran politiknya garang cerita dia manggut manggut saja;not-hate
csis_25752;kalau benar ingin menjaga persatuan negara kesatuan republik indonesia pancasila bhineka tunggal ika jangan lagi ada jargon muslim pilih muslim atau kristen pilih kristen dan sejamaahnya label munafik kafir haram pilih pemimpin beda agama apa lagi tidak mau menyolatkan jangan mempersulit rumah ibadah minoritas;not-hate
csis_28639;arx syariat sekali malah sampai warga kristen katolikpun di berikan salat ghoib;not-hate
csis_25523;kresbung riq kristen selubung gaby ini wkwk;not-hate
csis_14955;sudah orang cina lah but to all those who puasa keep it up yel are doing great di;not-hate
csis_8628;kerja kelompok sambil ngentot HTTPURL bokep ngentot memek bugil bispak;not-hate
csis_8903;@USER bro aku orang biasa bukan antek antek ya , walah walah sudah emosi ya bos sudah minum air putih bos biar adem otak anda;not-hate
csis_19290;ekokuntadhi kalau orang syiah berkata sunni bukan islam kamu mau apa inilah tipikal muslim yang tidak pernah baca alquran kamu mungkin tidak pernah baca ayat meme juga ya;not-hate
csis_28583;tidak bisa kristen dulu;not-hate
csis_13603;rencana bapak yang di surga itu lebih indah yang kita inginkan bapak ahok tetap semangat ya pak;not-hate
csis_20531;andai saya jadi menteri agama hal pertama yang saya luruskan adalah aqidah umat moslem di indonesia benarkan itu semua tidak ada yang namanya syiah ahmadiyah dan aliran sesat lainnya lurus hanya kepada ahlul sunnah wah jamaah perbanyak guru ustaz mengaji yang benar insyaallah berkah negeri ini;not-hate
csis_4459;@USER lidah kan tidak bertulang.. kemarin teriak anti asing aseng. hari ini merangkul asing aseng. kmrm memusuhi radikalis sekarang merangkul radikalis. tidak ada lawan dan kawan yang abadi dalam politik. ini basi tetapi masih tetap relevan.;not-hate
csis_24893;mengenal dewa dewi tao tionghoa umat agama tao menyembah dewa dewi tiga dewa yang utama yaitu mahadewa thay shang lao jun er lang shen dan jiu tian xuan nu selain itu ada juga tian shang sheng mu sama zu wang mu niang niang xuan tian shang di;not-hate
csis_22167;ku bukan tionghoa tapi jadi keingetan dulu oernah bertanya bapak katanya kakek nenek dulu orang berada kayak tujuh turunan kok bapak miskin karena bapak turunan kedelapan;not-hate
csis_12644;utang-utang kecil itulah yang sering dipakai iblis untuk menyiksa kita. mbml;not-hate
csis_11018;@USER itu artinya aku yahudi;not-hate
csis_20618;syiah kok ditoleransi lucu sudah berapa negara jadi contoh keganasan syiah rakyat suriah dibantai presidennya sendiri basar asad syiah nushairiyah rakyat yaman dibantai diberontak syiah houthi irak dibantai syiah rafidah dan negeri lain yang sedang dalam infiltrasi agenda syiah;not-hate
csis_5791;bandara internasional kertajati saya harapkan bisa diuji coba pada bulan mei 2018. bandara ini bisa menampung sekitar 5,6 juta penumpang (tahap i), terbesar kedua setelah soekarno-hatta. semoga bandara ini secara konkret bisa menggerakkan perekonomian di si;not-hate
csis_16764;sajak sudah keè cerita silat cina;not-hate
csis_27064;bapak kamu nanti bisa turun jabatan rel kalau tidak dipindahkan ke papua lo hati ya makanya sekarangg;not-hate
csis_26388;iya tan dasar sok tahu padahal domba tersesat itu hanya dipakai bagi orang kristen yang menyimpang;not-hate
csis_10859;@USER najis anjir gue masih suka lobang;not-hate
csis_18770;orang syiah disebut syiah karena mereka mengakui begitu juga orang ahmadiyah ldii dan lain lain nah kalau wahabi memang mereka pernah declare mengaku sebagai golongan wahabi atau maunya oranglain labelling mereka sebagai wahabi ingat saat labelling namun bukan yang sebenarnya jatuhnya fitnah;not-hate
csis_28436;saputra kak kafir dalam islam sama kristen itu pengertiannya beda;not-hate
csis_5125;"seumur nyunyuhun hulu,di ajar mengaji sudah seberapa guru,,, da can pernah guru mengaji aku berbicara ada islam nusantar.. padahal dan keur aku kecil nu sana gas aya.. naha kiwari jaman rejim pak deh joko muncul islam numacem"".. aya senam na segala ,,\x";not-hate
csis_19933;ada paket hemat biaya jagakan mesjid ahmadiyah lebih murah dari biaya dijaga aparat yang penting bisa nyawer dangdutan;not-hate
csis_17219;akhir terus jadi syiah;not-hate
csis_12283;paradoks itu mati matian keluarkan uang puluhan triliun demi ambil alih 51% saham freeport, dan jual murah aset negara @USER sampai muncul kerugian negara rp4,08t. gagal paham sama rezim ini. @USER user;not-hate
csis_27612;kristen menjawab;not-hate
csis_15198;idha kebetulan mtahap saya terlibat pengerjaan nya dan betul tenaga kerjanya semua pribumi tidak surat pemberitahuan tahunan kereta cepat jakarta bandung tukang las saja dari cina;not-hate
csis_27218;masalahnya tambah lebar juga wkwk menyenggol papua;not-hate
csis_13264;siap-siap meme cctv. debatfinalpilkadajkt debat3pilkadadki debatfinaldki;not-hate
csis_14888;ekokuntadhi front pembela islam anti cina tionghoa ada seorang berdarah tionghoa yang sealiran politiknya garang cerita dia manggut manggut saja;not-hate
csis_24629;dibintangi song yiren dan wang youshuo drama the inextricable destiny telah menggelar upacara syuting tionghoa baru baru ini drama the inextricable destiny ç›¸æ€è›šé‡œçƒ¬ç›¸æ€ telah menggelar upacara syuting bersama para pemain dan juga staf di hen;not-hate
csis_28774;ekokuntadhi ah itu kan versinya nabi palsu dan alkuran plagiat biasalah ingin mendapat pengakuan tapi sayang apapaun narasi yang kamu bangun umat kristen tidak ada yang percaya dan tidak tercatat nabimu yang palsu kalau versi islam adalah dari dulu kali ingin coba memplintir alkitab;not-hate
csis_16678;calon muda bukit kepong afiqah zulkifli telah turun padang dan melawat komuniti masyarakat cina di kundang ulu beliau yang ditemani oleh presiden muda syed saddiq telah meluangkan masa untuk mendekati dan mengambil tahu keperluan kebajikan penduduk di situ;not-hate
csis_14674;someone said keper si bermuda line are chaehyun xiaoting and bahiyyih tapi pada sadar tidak sih kayak mereka semua punya cantiknya beda begitu chaehyun cantik cute korea bahiyyih cantik bule oting cantik cina kayak wah diverse sekali;not-hate
csis_13070;sumpah menyesal anjirr.. kayak gue goblok banget percaya sama dia cihhh;not-hate
csis_25984;mbak tahun membela anak nya sampai bawa bawa pangkat orang begitu terus sampai bisa merendahkan pangkat orang tua sih safa dan racist banget sama papua kalau memang punya power ya bilang saja sama agensi nya mbak kalau begini jadi nya mbak tahun jadi kelihatan tongkosong bedakan mbak halu amp rl;not-hate
csis_11069;"silakan simak !!!.; ; gubernur indonesia pak @USER bertemu presiden @USER salat jum'at bersama.";not-hate
csis_17619;ptn di sini ada kakak yang mengambil kuliah di universitas syiah kuala tidak yang kira mengambil jurusan manajemen fkip geo sama pgsd tolong rep dong aku mau bertanya;not-hate
csis_26808;kok pikir dengan mention gubernur papua hukumanmu bakal dihapus memang tidak ada otak kok ya satu satunya orang medan yang tidak ada otak cuma kok lah orangnya ruhut menjilat saja kok bisanya mampuslah kok situ dikejar hukum adat papua kok mention tuhan saja berdoa a yang banyak semoga hidupmu selamat;not-hate
csis_2916;"pernah ada yang berbicara ke gue: ""kalo kamu mau jadi orang brengsek, pastikan kamu berteman sama orang-orang baik."" biar citranya terbawa baik?";not-hate
csis_2880;@USER itu istilah dari novel komedi mbak, catatan harian menantu sinting wkwk kocak banget, baca deh. mbak tipe biasnya yang berkarisma cowok banget gitu?;not-hate
csis_19224;sama dong kayak gerombolan front pembela islam yang membunuh jamaah ahmadiyah berlaku tidak ayat ini buat mereka yang membunuh jamaah ahmadiyah;not-hate
csis_24850;kamu ban é²ç­ perajin paling terkenal dalam sejarah tionghoa kamu ban simplified é²ç­ tradisional é­¯ç­ pinyin lç” bän adalah seorang tukang kayu insinyur filsuf penemu ahli militer dan negarawan yang berasal dari negara kamu é²å›½ lç” bän di;not-hate
csis_25118;akulturasi budaya tionghoa dengan betawi terjadi sejak zaman dulu ya sahabat akulturasi budaya terjadi hingga acara adat perkawinan masyarakat betawi apa saja hasil akulturasinya iya baca ulasannya betawi adatbetawi budayabetawi tionghoa;not-hate
csis_18690;perang melawan syiah di yaman adalah jihad;not-hate
csis_16873;sudah terbiasa juga kadang karena teror atau rasisnya gereja kristen indonesia yang bermanhadz arab india muslim famili kadang juga mentok kalau gue telusuri aliran syiah;not-hate
csis_12791;gaya kamu kunyuk HTTPURL;not-hate
csis_10174;kereta ini adalah ac ekonomi menuju serpong. aku akan segera berangkat. harap dicatat di pintu.;not-hate
csis_7066;kopi susu: - kapal api saset tanpa gula bungkus kecil diseduh pakai air panas - satu bungkus susu kpbs - madu campur semua, terus memasukkan plastik. masukan freezer kurang lebih 1 jam, ampas kopinya beku tanpa perlu nyaring lagi.;not-hate
csis_4788;bahagianya cak imin swafoto dengan jokowi di pesawat presiden @USER joinkalsel2019;not-hate
csis_20923;sudah ono sih komen muni mesjid syiah rung;not-hate
csis_10512;di indonesia kalau marah emosi ingin gebuk bilang tolol kalau arab saudi malah senang dibilang tolol bahkan buat bisnis besar karena terdengar seperti talal;not-hate
csis_21482;kami tidak banyak mengeluarkan uang untuk berdandan bersosialisasi beramal saweran sekeliling supaya dipandang kayak dan dihormati jika ada tionghoa yang melakukan itu semua biasanya mereka yang sudah di level berekonomi berlimpah atau sedikit yang memaksa;not-hate
csis_8230;faktafreeport pergantian rezim pemerintahan dari susilo bambang yudhoyono ke joko widodo pada 2014 membuat nasib freeport di grasberg menjadi tanda tanya. ayoindonesia indonesiakuasaifreeport freeport;not-hate
csis_144;ppp: jangan buru-buru tolak wacana pilihan kepala daerah lewatâ dewan perwakilan rakyat daerah;not-hate
csis_25246;gue betawi kalimantan di keluarga ibu yang asli betawi etdah sudah kayak hutan wkwk mana suka tidak ada filternya di keluarga ayah yang asli dayak turunan tionghoa auto berubah jadi agak kalem terus yang didengar kalau tidak bahasa dayak melayu ya tionghoa wkwk;not-hate
csis_13238;tidak ada program yang mau diserang yang diserang karakternya. ahay! \ud83d\ude02 debatfinalpilkadajkt;not-hate
csis_6854;pak suyanto, mitra surat perintah penghentian penyidikan kur bank artha graha international | optimis bersama prog.pemberdayaan ini | 142 apa padi hitam & 70 apa padi putih, potensi panen tiap varietas capai 9 ton/ha gabah kering | prog. ini juga lestarikan tradisi masyarakat tani di jawa;not-hate
csis_24295;bahasaaaa mana ya bahasa tionghoa ke jakarta deh;not-hate
csis_21573;mungkin saya akan mencari pasangan etnis tionghoa asal ada usaha saja mereka itu haha;not-hate
csis_21145;yang bikin masalah wahabi eh mau ngalihin topik dengan menyebarkan hoaks tentang syiah syiah terus dikambing hitamkan oleh para takfiri;not-hate
csis_18591;saya jadi tahu apa itu ahmadiyah ldii bahkan darul arqom karena silaturahmi berdiskusi begitu juga dengan jemaah tablig jemaah tablig itu tidak mau debat kekerasan sistem dakwah mereka langsung orang ke orang himbauan salat sedekah ada istilah keluar hari hari bulan jadi karkun;not-hate
csis_24886;dia bukan tokoh tionghoa najis gue;not-hate
csis_23178;belajar b prancis belajar b mandarin lagi setelah tahun belajar dialek tionghoa lomba mandarin setelah tahun juara harapan ikut short online course dari fakultas menang bikin kartu ucapan menang stortel walau dari peserta yang sedikit juara tulis artikel;not-hate
csis_22313;sama mau menambahkan kalau kata mak gue orang tionghoa percaya banget sama kepercayaan yang kalau menghormati orang tuanya terutama ibunya itu bakal bawa kesuksesan dan memang katanya mereka itu merawat orang tuanya walaupun sakit atau tua itu bakal benerâ² dirawat;not-hate
csis_11467;berengsek lagunya mantaaapppp!! HTTPURL;not-hate
csis_15042;minghao kok lancar banget ya bahasa cina nya;not-hate
csis_16956;khotam itu tidak ada perbedaan tafsir itu menurut ahmadiyah saja tanya sama orang arah kalau sudah bilang khotam itu apa itu kan terjemahan ahmadiyah ayat sama alquran ini salah tidak;not-hate
csis_14148;apa apa apa masa sih tapi bisa juga orang gara gara jutaan babi di cina saja kedelai di indonesia jadi naik harganya;not-hate
csis_22740;iya senang saja dulu bangga sudah pindah ibu kota tapi nanti jangan marah ya kalau yang datng mengisi itu daerah orang tionghoa semua;not-hate
csis_28150;awal awal aku pro ke dia tapi pas dia bawa bawa papua kayak apaan sih;not-hate
csis_23864;menurut saya orang timur tengah akan selalu menghembuskan kebencian ke orang tionghoa karena masalah persaingan dagang bukan agamanya;not-hate
csis_20896;setahu saya ahmadiyah di indonesia ada dan bebas itu di jalan haji gedad ciledug mesjid ahmadiyah sebelum pandemic suka mengadakan acara sampai ramai banget khusus ahmadiyah;not-hate
csis_20183;pro kamu pertanggungjawabkan dulu ini bro sebutkan di sini siapa ulama syiah yang bilang ali itu nabi dari iran lebanon iraq dan lain lain gue tunggu jawaban kamu ya jangan fitnah doang bisanya;not-hate
csis_11311;@USER ingin ngentot kamu dong;not-hate
csis_16136;mau amerika mau cina sama punya ambisi memguasai dunia;not-hate
csis_22133;bapak aku waktu menceritakan kawannya yang orang tionghoa tidak mampu secara ekonomi malah pada tidak percaya bapak aku pernah kerja bareng sama orang tionghoa yang begitu soalnya dan baik orangnya;not-hate
csis_3146;@USER wah berarti pernah makan bareng sama orang yahudi ya?benar tidak sih kemana pun mereka singgah suatu tempat kalau makan bawa alat makan sendiri? sekadar tanya sepertinya tau tentang orang yahudi;not-hate
csis_15707;demi apa miracles dalam bahasa inggris gue kira bahasa cina orang korea;not-hate
csis_13287;perasaan bukan pertanyaan itu deh yang tadi dijawab om @USER audionya tidak keluar atau ia ya? debatfinalpilkadajkt;not-hate
csis_4165;kalau sudah ujian tengah semester analisa struktur temen-temen berubah jadi budek dan pura-pura bolot.;not-hate
csis_5494;jokowi: tahun 2030 indonesia masuk 10 besar negara ekonomi terkuat di dunia;not-hate
csis_15860;haha lah senjata kita masih memilih ke rafale dan scorphone dari eropa kok karena teknologi nya tapi tidak dapat transfer technology infrastruktur dan industri masal dari cina karena murah dan dapat transfer technology masalah pilihan saja sih;not-hate
csis_19824;udy antipki anak syiah juga sok keras bahlul;not-hate
csis_6131;apakah allah- bisa ditempatkan pada bagian depan sebuah nama seperti tradisi yahudi: eliyakim elhanan elkana ato yehoshua yehonatan yehoyada;not-hate
csis_25790;ayah safa yang tiba tiba dimutasi dari bandung ke papua;not-hate
csis_8074;mengapa bukan pt antam yang yang dipinjami oleh bank bumn? antam lebih berpengalaman dalam menambang emas. mengapa medco perusahaan swasta? ditambah lagi sumber dananya dari china. ini sama dengan menjual lepas dari as lalu jatuh dalam genggaman china.;not-hate
csis_19074;kalau kita belajar ilmu jarh dan ta dil seburuk buruk tajrih pun ulama akan kata ø£ùƒøø¨ ø§ù„ù†ø§ø³ terpaling dusta atau dajjal tiada pula sampai mengkafirkan hatta syiah sekalipun tapi zaman sekarang kalam kafir jadi mudah macam mengatakan hukum halal ke atas makanan;not-hate
csis_17077;tak sah salat di belakang imamnya syiah;not-hate
csis_4045;sesungguhnya tiada berputus asa dari rahmat allah, melainkan kaum yang kafir (qs.yusuf: 87);not-hate
csis_12813;suka merasa kangen sama teman dan sahabat lama yang dulu kalau apa selalu bareng. tapi aneh.. sekalinya ketemu lagi, merasa kayak asing.;not-hate
csis_18237;lfthada sekarang saya tanya bagi ahmadiyah mirza gulam ahmad itu nabi apa bukan;not-hate
csis_17372;sedangkan syiah adalah ciptaan yahudi bahkan dajjal keluar di isfahan iran dengan yahudi pertanyaannya rela kah kamu mengakui syiah sebagai saudara muslim yang mengatakan aisya pelacur dan pezina padahal rasul meninggal di pangkuan aisya;not-hate
csis_24463;how is tionghoa getting sama yearly visitors adalah blog tionghoa terbesar di indonesia seputar tradisi amp budaya tionghoa festival amp perayaan tionghoa ramalan shio dan pernikahan tionghoa learn more;not-hate
csis_24697;ju jingyi sebagai juru bicara untuk lip makeup into kamu tionghoa ju jingyi sebagai juru bicara untuk lip makeup into kamu;not-hate
csis_25844;suhun ada h sidang ppb yang dihadiri benny wenda buat kasih panas isu papua merdeka demi uang dan kekuasaan jadi betul aksi demo ini hanya cari korban demi uang dan kekuasaan saja benar busuk hati vy dan separatis laiinya tong juga masih ingat nasibnya tong pung adek frans tabuni yang;not-hate
csis_824;@USER palestina belum ada fakta : 29 november 1947 pbb menyetujui mengakhiri mandat britania raya untuk palestina. dengan resolusi pbb 181 yang didukung 33 negara, 13 negara menolak, dan 10 lainnya netral, wilayah tanah palestina;not-hate
csis_14549;keajaiban dunia terbaru tai mahal tembok besar cina petra machu pichu colosseum patung christ the redemeer hyunjin spam tiktok;not-hate
csis_22915;di sini sudah biasa kayak begini i besar di singkawang mayoritasnya tionghoa jadi tidak sabar imlek kesana;not-hate
csis_28773;saya pernah ikut paduan suara kristen terus setelah beberapa bulan lagi ramai di media sosial soal lgbt ada pengurusnya berbicara ke kita kalian semua tidak ada yang lgbt kan kalau lgbt tidak boleh ikut choir ini saya tidak mengakui soalnya ingin nyanyi terus wkwk i wasnt the only one though;not-hate
csis_26250;kenapa memang kalau dipindah ke papua naik pesawat kesana saja belum tentu mampu;not-hate
csis_15190;kemenlu cina sindir amerika menuduh amerika iya ciptakan konflik di ukraina juru bicara kemenlu cina lijian zhao komentari situasi tersebut dengan memposting gambar yang disebut paman sama memadamkan api dengan bensin as harus bertanya pada dirinya sendiri siapa yang memulai semua ini;not-hate
csis_19116;payah nih bila mak ayah terpengaruh dengan syiah sudah cakap jangan ambil booster;not-hate
csis_26695;lebaran deadline di perpanjang waisak juga dong kan manatau tidak semua murid agamanya muslim atau kristen;not-hate
csis_15577;haduhhh tolong ini dia benar checkout apa bagaimana tetapi olshopnya tukang jamu obat cina;not-hate
csis_16524;after i got xiaojun pc i starts to not bring mingyu pcs anymore my mom asked me kenapa tak bawa mingyu sudah kenapa bawa laki cina pula how did she know;not-hate
csis_2940;gue selalu ingat saja bahwa kucing itu hewan kesayangan rasul, walaupun kalian jijik atau merasa terganggu ya sudah tidak usah pakai kekerasan. mereka kan binatang kalian manusia strata kepintarannya ya di bawah kalian banget tapi setidaknya yang waras yang nger;not-hate
csis_26106;mau papa kamu dipindahtugaskan ke papua;not-hate
csis_22051;awowkwk agree teringat pas masih jaman sekolah di daerah kalimantan ada satu desa yang kayak kompleks isinya orang cina tionghoa yang rata ekonominya miskin;not-hate
csis_16003;tetapi ya orang cina itu kalau nikah mahal tapi uang angpao nikahannya balik modal cici gue nikah modal juta dapat angpao nya juta lebih wkwk jangan hujat cuma berbagi pengalaman pribadi;not-hate
csis_15436;rusia lawan ukraina dan cina lawan amerika;not-hate
csis_13221;tuntut keadilan bagi penista agama, puluhan jawara betawi ikuti aksi 212 jilid ih;not-hate
csis_21659;kain motif batik banji kuno tionghoa peranakan indonesia classic swastika geometric seamless pattern batikfabric;not-hate
csis_23431;di mana banyak orang tionghoa bermukim di situ pasti banyak makanan enak;not-hate
csis_25685;orang kristen mati kena gempa pas di gereja masuk surga mana dong;not-hate
csis_14138;di cina malah dibunuh sampai generasi memang bagusnya begini sih biar tidak ada yang berani korup;not-hate
csis_934;@USER aku mau ngentot sama kamu;not-hate
csis_24378;dari bahasa mandarin ke bahasa tionghoa;not-hate
csis_11888;cakiminthenextwaprescak imin adalah representasi dari kaum muda santri dan islam moderatuser;not-hate
csis_4808;himbauan untuk tola berita hoaks dan siap menyukseskan pilihan kepala daerah di wilayah kota kediri:;not-hate
csis_18730;budaya syiah ya yang harus diterapkan bukan begitu ngu;not-hate
csis_17723;ziz ahmadiyah kitab sucinya al alquran jadi dokter faheem pasti percaya ya dengan madu adalah obat;not-hate
csis_26531;sesok aku entuk pacar kristen begitu pie;not-hate
csis_492;@USER ayo pilih alin aja! alin itu bawel banget semuanya diomongin, melihat banci dijalanan saja aku mengomongkan tapi baik kok :(;not-hate
csis_27898;info papua ladang ganja seluas meter persegi ditemukan di papua selengkapnya klik tautan berikut ini papua penemuanladangganja ladangganja;not-hate
csis_18802;lpg mksn tetapi sayangnya sampai sekarang ahmadiyah itu mengakuinya islam atribut islam beribadah seperti umat islam kalau mereka dari awal mendeklarasikan agamanya bukan islam maka persoalan bakal selesai tetapi tidak mereka tetap mengakui islam karena sejak awal dibentuk memang alat memecah belah islam;not-hate
csis_16556;ada satu chi proverb selalu aku ingat ekceli aku ada darah cina tapi tak pandai cakap cina haha;not-hate
csis_8042;@USER malen jempol gue pegal nge switch acc kampang on di yang satu lagi saja nde;not-hate
csis_25224;johnny huang sebagai citra ambassador global untuk ducati tionghoa johnny huang sebagai citra ambassador global untuk ducati;not-hate
csis_26687;catut nama islam mulai mememudar kini catut nama kristen hihi sampai kapan anda bisa sehat berpolitik tanpa mncatut nama agama apa kah anda lupa ini dan bukan lalu rakyat sudah cerdas cerdik tidak bodoh cc apa;not-hate
csis_29209;awas lah dosennya kader golkar sekalinya mengadu ke dosennya dosennya bisa mindahin dinas ke papua eh bagaimana deh;not-hate
csis_24333;baru tau telur pitan itu telur khas tionghoa yang cara bikinya diawetkan menggunakan campuran lempung abu garam kapur juga sekam gabah padi jadi warnanya hitam karena fermentasi alami jadi baunya pun leih menyengat berbeda dari telur biasanya correct me if i am wrong;not-hate
csis_17201;fareast ultra terima kasih ke ranah menjadi penyokong party angkatan syiah cuba check gambar nih gambar edit ke tak;not-hate
csis_2227;luar biasa presiden @USER ð???ð???;not-hate
csis_1749;besok besok kalau agak budek salahkan pentagon;not-hate
csis_17519;membakar bendera tauhid tapi membela nabi palsu ahmadiyah;not-hate
csis_16018;menaksir berat sama cina yang satu itu yatuhan;not-hate
csis_16453;pekerjaan cina selamba jer guna bahasa cina tak ada pula rakyat cina kata bodoh ramai rakyat malaysia otak sudah kena basuh dengan penjilap penjajah dan orang asing;not-hate
csis_20119;fia iya deh iya ahmadiyah bukan islam silakan tapi please lah pandang juga dong mereka sebagai manusia warga negara biasa yang sama kayak kita ingin hidup dan ibadah dengan aman dan nyaman begitu saja sih;not-hate
csis_13333;rt @USER: bro.. kalau yang dimaksud fatwa penista agama, majelis ulama indonesia tidak pernah mengeluarkan fatwa.;not-hate
csis_27903;janji enggak dipindahkan ke papua;not-hate
csis_436;inilah kehebatan dan kearifan suku baduy. hutan tetap terjaga, budaya menjadi nafas kehidupan. mereka hidup dengan menjaga keseimbangan alam.;not-hate
csis_15837;makanya kuncinya negara harus belajar intelijen dan penguatan nasionalisme ipoleksosbudhankamnas sama cina litsus pemerintahan badan usaha milik negara bumd bin aparatur sipil negara lembaga negara ri tentara nasional indonesia kepolisian republik indonesia;not-hate
csis_20374;orang kata ang syiah dulu betul ke;not-hate
